,date,sunrise,sunset,first_light,last_light,dawn,dusk,solar_noon,golden_hour,day_length,timezone,utc_offset
136,2018-09-14,6:49:37 AM,7:20:39 PM,5:21:00 AM,8:49:16 PM,6:23:24 AM,7:46:52 PM,1:05:08 PM,6:46:13 PM,12:31:01,America/Los_Angeles,-420.0
137,2018-09-15,6:50:26 AM,7:19:06 PM,5:21:59 AM,8:47:33 PM,6:24:15 AM,7:45:18 PM,1:04:46 PM,6:44:41 PM,12:28:40,America/Los_Angeles,-420.0
138,2018-09-16,6:51:15 AM,7:17:34 PM,5:22:58 AM,8:45:51 PM,6:25:05 AM,7:43:43 PM,1:04:24 PM,6:43:09 PM,12:26:18,America/Los_Angeles,-420.0
139,2018-09-17,6:52:04 AM,7:16:00 PM,5:23:55 AM,8:44:09 PM,6:25:55 AM,7:42:09 PM,1:04:02 PM,6:41:36 PM,12:23:56,America/Los_Angeles,-420.0
140,2018-09-18,6:52:52 AM,7:14:27 PM,5:24:53 AM,8:42:27 PM,6:26:45 AM,7:40:34 PM,1:03:40 PM,6:40:03 PM,12:21:34,America/Los_Angeles,-420.0
141,2018-09-19,6:53:41 AM,7:12:54 PM,5:25:50 AM,8:40:45 PM,6:27:35 AM,7:39:00 PM,1:03:18 PM,6:38:30 PM,12:19:12,America/Los_Angeles,-420.0
142,2018-09-20,6:54:30 AM,7:11:21 PM,5:26:47 AM,8:39:04 PM,6:28:25 AM,7:37:25 PM,1:02:55 PM,6:36:57 PM,12:16:50,America/Los_Angeles,-420.0
143,2018-09-21,6:55:19 AM,7:09:47 PM,5:27:44 AM,8:37:23 PM,6:29:16 AM,7:35:51 PM,1:02:33 PM,6:35:23 PM,12:14:27,America/Los_Angeles,-420.0
144,2018-09-22,6:56:09 AM,7:08:14 PM,5:28:40 AM,8:35:43 PM,6:30:06 AM,7:34:17 PM,1:02:11 PM,6:33:50 PM,12:12:05,America/Los_Angeles,-420.0
145,2018-09-23,6:56:58 AM,7:06:41 PM,5:29:36 AM,8:34:03 PM,6:30:56 AM,7:32:43 PM,1:01:49 PM,6:32:16 PM,12:09:42,America/Los_Angeles,-420.0
146,2018-09-24,6:57:47 AM,7:05:07 PM,5:30:31 AM,8:32:24 PM,6:31:46 AM,7:31:09 PM,1:01:27 PM,6:30:42 PM,12:07:19,America/Los_Angeles,-420.0
147,2018-09-25,6:58:37 AM,7:03:34 PM,5:31:26 AM,8:30:45 PM,6:32:36 AM,7:29:36 PM,1:01:06 PM,6:29:08 PM,12:04:57,America/Los_Angeles,-420.0
148,2018-09-26,6:59:27 AM,7:02:01 PM,5:32:21 AM,8:29:07 PM,6:33:26 AM,7:28:02 PM,1:00:44 PM,6:27:34 PM,12:02:34,America/Los_Angeles,-420.0
149,2018-09-27,7:00:17 AM,7:00:29 PM,5:33:16 AM,8:27:29 PM,6:34:16 AM,7:26:29 PM,1:00:23 PM,6:26:01 PM,12:00:11,America/Los_Angeles,-420.0
150,2018-09-28,7:01:07 AM,6:58:56 PM,5:34:11 AM,8:25:52 PM,6:35:06 AM,7:24:56 PM,1:00:01 PM,6:24:27 PM,11:57:49,America/Los_Angeles,-420.0
151,2018-09-29,7:01:57 AM,6:57:24 PM,5:35:05 AM,8:24:16 PM,6:35:57 AM,7:23:24 PM,12:59:40 PM,6:22:53 PM,11:55:26,America/Los_Angeles,-420.0
152,2018-09-30,7:02:48 AM,6:55:52 PM,5:35:59 AM,8:22:40 PM,6:36:47 AM,7:21:52 PM,12:59:20 PM,6:21:20 PM,11:53:03,America/Los_Angeles,-420.0
153,2018-10-01,7:03:39 AM,6:54:20 PM,5:36:53 AM,8:21:05 PM,6:37:38 AM,7:20:21 PM,12:58:59 PM,6:19:46 PM,11:50:41,America/Los_Angeles,-420.0
154,2018-10-02,7:04:30 AM,6:52:49 PM,5:37:47 AM,8:19:31 PM,6:38:29 AM,7:18:50 PM,12:58:39 PM,6:18:13 PM,11:48:19,America/Los_Angeles,-420.0
155,2018-10-03,7:05:21 AM,6:51:18 PM,5:38:41 AM,8:17:58 PM,6:39:20 AM,7:17:19 PM,12:58:19 PM,6:16:40 PM,11:45:56,America/Los_Angeles,-420.0
156,2018-10-04,7:06:13 AM,6:49:47 PM,5:39:34 AM,8:16:26 PM,6:40:11 AM,7:15:49 PM,12:58:00 PM,6:15:07 PM,11:43:34,America/Los_Angeles,-420.0
157,2018-10-05,7:07:04 AM,6:48:17 PM,5:40:28 AM,8:14:54 PM,6:41:02 AM,7:14:19 PM,12:57:41 PM,6:13:35 PM,11:41:12,America/Los_Angeles,-420.0
158,2018-10-06,7:07:57 AM,6:46:47 PM,5:41:21 AM,8:13:23 PM,6:41:53 AM,7:12:51 PM,12:57:22 PM,6:12:03 PM,11:38:50,America/Los_Angeles,-420.0
159,2018-10-07,7:08:49 AM,6:45:18 PM,5:42:14 AM,8:11:53 PM,6:42:45 AM,7:11:22 PM,12:57:04 PM,6:10:31 PM,11:36:28,America/Los_Angeles,-420.0
160,2018-10-08,7:09:42 AM,6:43:50 PM,5:43:07 AM,8:10:24 PM,6:43:37 AM,7:09:55 PM,12:56:46 PM,6:09:00 PM,11:34:07,America/Los_Angeles,-420.0
161,2018-10-09,7:10:35 AM,6:42:22 PM,5:44:01 AM,8:08:56 PM,6:44:29 AM,7:08:28 PM,12:56:28 PM,6:07:29 PM,11:31:46,America/Los_Angeles,-420.0
162,2018-10-10,7:11:29 AM,6:40:54 PM,5:44:54 AM,8:07:29 PM,6:45:22 AM,7:07:02 PM,12:56:12 PM,6:05:58 PM,11:29:25,America/Los_Angeles,-420.0
163,2018-10-11,7:12:23 AM,6:39:27 PM,5:45:47 AM,8:06:03 PM,6:46:14 AM,7:05:36 PM,12:55:55 PM,6:04:28 PM,11:27:04,America/Los_Angeles,-420.0
164,2018-10-12,7:13:17 AM,6:38:01 PM,5:46:40 AM,8:04:38 PM,6:47:07 AM,7:04:11 PM,12:55:39 PM,6:02:59 PM,11:24:44,America/Los_Angeles,-420.0
165,2018-10-13,7:14:12 AM,6:36:36 PM,5:47:33 AM,8:03:15 PM,6:48:00 AM,7:02:48 PM,12:55:24 PM,6:01:30 PM,11:22:24,America/Los_Angeles,-420.0
166,2018-10-14,7:15:07 AM,6:35:11 PM,5:48:26 AM,8:01:52 PM,6:48:54 AM,7:01:25 PM,12:55:09 PM,6:00:02 PM,11:20:04,America/Los_Angeles,-420.0
167,2018-10-15,7:16:02 AM,6:33:48 PM,5:49:20 AM,8:00:30 PM,6:49:47 AM,7:00:02 PM,12:54:55 PM,5:58:34 PM,11:17:45,America/Los_Angeles,-420.0
168,2018-10-16,7:16:58 AM,6:32:25 PM,5:50:13 AM,7:59:10 PM,6:50:41 AM,6:58:41 PM,12:54:41 PM,5:57:07 PM,11:15:26,America/Los_Angeles,-420.0
169,2018-10-17,7:17:54 AM,6:31:02 PM,5:51:06 AM,7:57:51 PM,6:51:36 AM,6:57:21 PM,12:54:28 PM,5:55:41 PM,11:13:08,America/Los_Angeles,-420.0
170,2018-10-18,7:18:51 AM,6:29:41 PM,5:52:00 AM,7:56:33 PM,6:52:30 AM,6:56:02 PM,12:54:16 PM,5:54:16 PM,11:10:50,America/Los_Angeles,-420.0
171,2018-10-19,7:19:48 AM,6:28:21 PM,5:52:53 AM,7:55:16 PM,6:53:25 AM,6:54:43 PM,12:54:04 PM,5:52:51 PM,11:08:32,America/Los_Angeles,-420.0
172,2018-10-20,7:20:45 AM,6:27:01 PM,5:53:47 AM,7:54:00 PM,6:54:21 AM,6:53:26 PM,12:53:53 PM,5:51:27 PM,11:06:15,America/Los_Angeles,-420.0
173,2018-10-21,7:21:43 AM,6:25:43 PM,5:54:40 AM,7:52:46 PM,6:55:16 AM,6:52:10 PM,12:53:43 PM,5:50:04 PM,11:03:59,America/Los_Angeles,-420.0
174,2018-10-22,7:22:42 AM,6:24:25 PM,5:55:34 AM,7:51:33 PM,6:56:12 AM,6:50:55 PM,12:53:34 PM,5:48:42 PM,11:01:43,America/Los_Angeles,-420.0
175,2018-10-23,7:23:40 AM,6:23:09 PM,5:56:28 AM,7:50:21 PM,6:57:08 AM,6:49:41 PM,12:53:25 PM,5:47:20 PM,10:59:28,America/Los_Angeles,-420.0
176,2018-10-24,7:24:39 AM,6:21:54 PM,5:57:22 AM,7:49:11 PM,6:58:05 AM,6:48:28 PM,12:53:17 PM,5:46:00 PM,10:57:14,America/Los_Angeles,-420.0
177,2018-10-25,7:25:39 AM,6:20:39 PM,5:58:16 AM,7:48:02 PM,6:59:02 AM,6:47:16 PM,12:53:09 PM,5:44:41 PM,10:55:00,America/Los_Angeles,-420.0
178,2018-10-26,7:26:39 AM,6:19:26 PM,5:59:10 AM,7:46:55 PM,6:59:59 AM,6:46:06 PM,12:53:02 PM,5:43:22 PM,10:52:47,America/Los_Angeles,-420.0
179,2018-10-27,7:27:39 AM,6:18:14 PM,6:00:04 AM,7:45:49 PM,7:00:56 AM,6:44:57 PM,12:52:57 PM,5:42:05 PM,10:50:35,America/Los_Angeles,-420.0
180,2018-10-28,7:28:40 AM,6:17:03 PM,6:00:59 AM,7:44:44 PM,7:01:54 AM,6:43:49 PM,12:52:52 PM,5:40:49 PM,10:48:23,America/Los_Angeles,-420.0
181,2018-10-29,7:29:41 AM,6:15:54 PM,6:01:53 AM,7:43:41 PM,7:02:52 AM,6:42:42 PM,12:52:47 PM,5:39:33 PM,10:46:13,America/Los_Angeles,-420.0
182,2018-10-30,7:30:42 AM,6:14:46 PM,6:02:48 AM,7:42:39 PM,7:03:51 AM,6:41:37 PM,12:52:44 PM,5:38:19 PM,10:44:03,America/Los_Angeles,-420.0
183,2018-10-31,7:31:44 AM,6:13:39 PM,6:03:43 AM,7:41:39 PM,7:04:49 AM,6:40:33 PM,12:52:41 PM,5:37:07 PM,10:41:55,America/Los_Angeles,-420.0
184,2018-11-01,7:32:46 AM,6:12:33 PM,6:04:38 AM,7:40:41 PM,7:05:48 AM,6:39:30 PM,12:52:39 PM,5:35:55 PM,10:39:47,America/Los_Angeles,-420.0
185,2018-11-02,7:33:48 AM,6:11:29 PM,6:05:33 AM,7:39:44 PM,7:06:47 AM,6:38:29 PM,12:52:38 PM,5:34:45 PM,10:37:40,America/Los_Angeles,-420.0
186,2018-11-03,7:34:50 AM,6:10:26 PM,6:06:28 AM,7:38:48 PM,7:07:46 AM,6:37:30 PM,12:52:38 PM,5:33:36 PM,10:35:35,America/Los_Angeles,-420.0
187,2018-11-04,7:35:53 AM,6:09:24 PM,6:07:23 AM,7:37:54 PM,7:08:46 AM,6:36:31 PM,12:52:39 PM,5:32:28 PM,10:33:30,America/Los_Angeles,-420.0
188,2018-11-05,6:36:56 AM,5:08:24 PM,5:08:18 AM,6:37:02 PM,6:09:46 AM,5:35:34 PM,11:52:40 AM,4:31:22 PM,10:31:27,America/Los_Angeles,-480.0
189,2018-11-06,6:38:00 AM,5:07:25 PM,5:09:13 AM,6:36:11 PM,6:10:46 AM,5:34:39 PM,11:52:42 AM,4:30:17 PM,10:29:25,America/Los_Angeles,-480.0
190,2018-11-07,6:39:03 AM,5:06:28 PM,5:10:09 AM,6:35:22 PM,6:11:46 AM,5:33:45 PM,11:52:45 AM,4:29:13 PM,10:27:24,America/Los_Angeles,-480.0
191,2018-11-08,6:40:07 AM,5:05:32 PM,5:11:04 AM,6:34:35 PM,6:12:46 AM,5:32:53 PM,11:52:49 AM,4:28:11 PM,10:25:25,America/Los_Angeles,-480.0
192,2018-11-09,6:41:11 AM,5:04:38 PM,5:11:59 AM,6:33:49 PM,6:13:46 AM,5:32:02 PM,11:52:54 AM,4:27:10 PM,10:23:27,America/Los_Angeles,-480.0
193,2018-11-10,6:42:15 AM,5:03:45 PM,5:12:55 AM,6:33:05 PM,6:14:47 AM,5:31:13 PM,11:53:00 AM,4:26:11 PM,10:21:30,America/Los_Angeles,-480.0
194,2018-11-11,6:43:19 AM,5:02:54 PM,5:13:50 AM,6:32:23 PM,6:15:47 AM,5:30:26 PM,11:53:06 AM,4:25:14 PM,10:19:35,America/Los_Angeles,-480.0
195,2018-11-12,6:44:23 AM,5:02:05 PM,5:14:45 AM,6:31:42 PM,6:16:48 AM,5:29:40 PM,11:53:14 AM,4:24:18 PM,10:17:42,America/Los_Angeles,-480.0
196,2018-11-13,6:45:27 AM,5:01:17 PM,5:15:41 AM,6:31:03 PM,6:17:48 AM,5:28:56 PM,11:53:22 AM,4:23:24 PM,10:15:50,America/Los_Angeles,-480.0
197,2018-11-14,6:46:31 AM,5:00:31 PM,5:16:36 AM,6:30:26 PM,6:18:49 AM,5:28:14 PM,11:53:31 AM,4:22:31 PM,10:14:00,America/Los_Angeles,-480.0
198,2018-11-15,6:47:35 AM,4:59:47 PM,5:17:31 AM,6:29:51 PM,6:19:49 AM,5:27:33 PM,11:53:41 AM,4:21:40 PM,10:12:11,America/Los_Angeles,-480.0
199,2018-11-16,6:48:39 AM,4:59:04 PM,5:18:26 AM,6:29:17 PM,6:20:49 AM,5:26:54 PM,11:53:52 AM,4:20:51 PM,10:10:25,America/Los_Angeles,-480.0
200,2018-11-17,6:49:43 AM,4:58:23 PM,5:19:21 AM,6:28:45 PM,6:21:50 AM,5:26:16 PM,11:54:03 AM,4:20:03 PM,10:08:40,America/Los_Angeles,-480.0
201,2018-11-18,6:50:46 AM,4:57:44 PM,5:20:16 AM,6:28:15 PM,6:22:50 AM,5:25:41 PM,11:54:15 AM,4:19:18 PM,10:06:57,America/Los_Angeles,-480.0
202,2018-11-19,6:51:50 AM,4:57:07 PM,5:21:10 AM,6:27:47 PM,6:23:50 AM,5:25:07 PM,11:54:28 AM,4:18:34 PM,10:05:16,America/Los_Angeles,-480.0
203,2018-11-20,6:52:53 AM,4:56:31 PM,5:22:04 AM,6:27:20 PM,6:24:49 AM,5:24:35 PM,11:54:42 AM,4:17:52 PM,10:03:38,America/Los_Angeles,-480.0
204,2018-11-21,6:53:56 AM,4:55:58 PM,5:22:58 AM,6:26:55 PM,6:25:49 AM,5:24:05 PM,11:54:57 AM,4:17:12 PM,10:02:01,America/Los_Angeles,-480.0
205,2018-11-22,6:54:59 AM,4:55:26 PM,5:23:52 AM,6:26:32 PM,6:26:48 AM,5:23:37 PM,11:55:12 AM,4:16:34 PM,10:00:27,America/Los_Angeles,-480.0
206,2018-11-23,6:56:01 AM,4:54:56 PM,5:24:46 AM,6:26:11 PM,6:27:47 AM,5:23:10 PM,11:55:28 AM,4:15:58 PM,9:58:54,America/Los_Angeles,-480.0
207,2018-11-24,6:57:03 AM,4:54:28 PM,5:25:39 AM,6:25:52 PM,6:28:45 AM,5:22:45 PM,11:55:45 AM,4:15:23 PM,9:57:25,America/Los_Angeles,-480.0
208,2018-11-25,6:58:04 AM,4:54:02 PM,5:26:32 AM,6:25:34 PM,6:29:43 AM,5:22:23 PM,11:56:03 AM,4:14:51 PM,9:55:57,America/Los_Angeles,-480.0
209,2018-11-26,6:59:05 AM,4:53:37 PM,5:27:24 AM,6:25:18 PM,6:30:41 AM,5:22:02 PM,11:56:21 AM,4:14:21 PM,9:54:32,America/Los_Angeles,-480.0
210,2018-11-27,7:00:05 AM,4:53:15 PM,5:28:16 AM,6:25:04 PM,6:31:38 AM,5:21:43 PM,11:56:40 AM,4:13:53 PM,9:53:09,America/Los_Angeles,-480.0
211,2018-11-28,7:01:05 AM,4:52:55 PM,5:29:08 AM,6:24:52 PM,6:32:34 AM,5:21:26 PM,11:57:00 AM,4:13:27 PM,9:51:49,America/Los_Angeles,-480.0
212,2018-11-29,7:02:04 AM,4:52:36 PM,5:29:59 AM,6:24:41 PM,6:33:30 AM,5:21:10 PM,11:57:20 AM,4:13:03 PM,9:50:32,America/Los_Angeles,-480.0
213,2018-11-30,7:03:02 AM,4:52:20 PM,5:30:50 AM,6:24:33 PM,6:34:25 AM,5:20:57 PM,11:57:41 AM,4:12:41 PM,9:49:17,America/Los_Angeles,-480.0
214,2018-12-01,7:04:00 AM,4:52:06 PM,5:31:40 AM,6:24:26 PM,6:35:20 AM,5:20:45 PM,11:58:03 AM,4:12:21 PM,9:48:06,America/Los_Angeles,-480.0
215,2018-12-02,7:04:56 AM,4:51:53 PM,5:32:29 AM,6:24:21 PM,6:36:14 AM,5:20:36 PM,11:58:25 AM,4:12:03 PM,9:46:56,America/Los_Angeles,-480.0
216,2018-12-03,7:05:52 AM,4:51:43 PM,5:33:18 AM,6:24:17 PM,6:37:07 AM,5:20:28 PM,11:58:47 AM,4:11:48 PM,9:45:50,America/Los_Angeles,-480.0
217,2018-12-04,7:06:47 AM,4:51:35 PM,5:34:06 AM,6:24:16 PM,6:37:59 AM,5:20:23 PM,11:59:11 AM,4:11:35 PM,9:44:47,America/Los_Angeles,-480.0
218,2018-12-05,7:07:41 AM,4:51:28 PM,5:34:53 AM,6:24:16 PM,6:38:50 AM,5:20:19 PM,11:59:35 AM,4:11:24 PM,9:43:47,America/Los_Angeles,-480.0
219,2018-12-06,7:08:34 AM,4:51:24 PM,5:35:40 AM,6:24:18 PM,6:39:41 AM,5:20:17 PM,11:59:59 AM,4:11:15 PM,9:42:49,America/Los_Angeles,-480.0
220,2018-12-07,7:09:26 AM,4:51:22 PM,5:36:26 AM,6:24:21 PM,6:40:30 AM,5:20:17 PM,12:00:24 PM,4:11:09 PM,9:41:55,America/Los_Angeles,-480.0
221,2018-12-08,7:10:16 AM,4:51:21 PM,5:37:11 AM,6:24:27 PM,6:41:19 AM,5:20:19 PM,12:00:49 PM,4:11:04 PM,9:41:04,America/Los_Angeles,-480.0
222,2018-12-09,7:11:06 AM,4:51:23 PM,5:37:55 AM,6:24:34 PM,6:42:06 AM,5:20:23 PM,12:01:15 PM,4:11:02 PM,9:40:17,America/Los_Angeles,-480.0
223,2018-12-10,7:11:54 AM,4:51:27 PM,5:38:39 AM,6:24:43 PM,6:42:53 AM,5:20:28 PM,12:01:41 PM,4:11:03 PM,9:39:32,America/Los_Angeles,-480.0
224,2018-12-11,7:12:42 AM,4:51:33 PM,5:39:21 AM,6:24:53 PM,6:43:38 AM,5:20:36 PM,12:02:07 PM,4:11:05 PM,9:38:51,America/Los_Angeles,-480.0
225,2018-12-12,7:13:27 AM,4:51:41 PM,5:40:03 AM,6:25:05 PM,6:44:22 AM,5:20:46 PM,12:02:34 PM,4:11:10 PM,9:38:13,America/Los_Angeles,-480.0
226,2018-12-13,7:14:12 AM,4:51:50 PM,5:40:43 AM,6:25:19 PM,6:45:05 AM,5:20:57 PM,12:03:01 PM,4:11:17 PM,9:37:38,America/Los_Angeles,-480.0
227,2018-12-14,7:14:55 AM,4:52:02 PM,5:41:23 AM,6:25:34 PM,6:45:47 AM,5:21:10 PM,12:03:29 PM,4:11:26 PM,9:37:07,America/Los_Angeles,-480.0
228,2018-12-15,7:15:36 AM,4:52:16 PM,5:42:01 AM,6:25:51 PM,6:46:27 AM,5:21:25 PM,12:03:56 PM,4:11:38 PM,9:36:39,America/Los_Angeles,-480.0
229,2018-12-16,7:16:17 AM,4:52:32 PM,5:42:39 AM,6:26:10 PM,6:47:06 AM,5:21:42 PM,12:04:24 PM,4:11:52 PM,9:36:15,America/Los_Angeles,-480.0
230,2018-12-17,7:16:55 AM,4:52:50 PM,5:43:15 AM,6:26:30 PM,6:47:44 AM,5:22:01 PM,12:04:52 PM,4:12:08 PM,9:35:54,America/Los_Angeles,-480.0
231,2018-12-18,7:17:32 AM,4:53:09 PM,5:43:50 AM,6:26:52 PM,6:48:20 AM,5:22:21 PM,12:05:21 PM,4:12:26 PM,9:35:36,America/Los_Angeles,-480.0
232,2018-12-19,7:18:08 AM,4:53:31 PM,5:44:24 AM,6:27:15 PM,6:48:55 AM,5:22:43 PM,12:05:49 PM,4:12:47 PM,9:35:23,America/Los_Angeles,-480.0
233,2018-12-20,7:18:42 AM,4:53:54 PM,5:44:56 AM,6:27:40 PM,6:49:29 AM,5:23:07 PM,12:06:18 PM,4:13:09 PM,9:35:12,America/Los_Angeles,-480.0
234,2018-12-21,7:19:14 AM,4:54:20 PM,5:45:28 AM,6:28:06 PM,6:50:00 AM,5:23:33 PM,12:06:47 PM,4:13:34 PM,9:35:05,America/Los_Angeles,-480.0
235,2018-12-22,7:19:44 AM,4:54:47 PM,5:45:58 AM,6:28:33 PM,6:50:31 AM,5:24:00 PM,12:07:16 PM,4:14:01 PM,9:35:02,America/Los_Angeles,-480.0
236,2018-12-23,7:20:13 AM,4:55:16 PM,5:46:27 AM,6:29:02 PM,6:50:59 AM,5:24:30 PM,12:07:44 PM,4:14:30 PM,9:35:03,America/Los_Angeles,-480.0
237,2018-12-24,7:20:40 AM,4:55:47 PM,5:46:54 AM,6:29:33 PM,6:51:27 AM,5:25:00 PM,12:08:13 PM,4:15:01 PM,9:35:07,America/Los_Angeles,-480.0
238,2018-12-25,7:21:05 AM,4:56:19 PM,5:47:20 AM,6:30:04 PM,6:51:52 AM,5:25:32 PM,12:08:42 PM,4:15:34 PM,9:35:14,America/Los_Angeles,-480.0
239,2018-12-26,7:21:28 AM,4:56:54 PM,5:47:45 AM,6:30:38 PM,6:52:16 AM,5:26:06 PM,12:09:11 PM,4:16:10 PM,9:35:25,America/Los_Angeles,-480.0
240,2018-12-27,7:21:50 AM,4:57:30 PM,5:48:08 AM,6:31:12 PM,6:52:38 AM,5:26:42 PM,12:09:40 PM,4:16:47 PM,9:35:40,America/Los_Angeles,-480.0
241,2018-12-28,7:22:09 AM,4:58:08 PM,5:48:30 AM,6:31:48 PM,6:52:58 AM,5:27:19 PM,12:10:09 PM,4:17:26 PM,9:35:58,America/Los_Angeles,-480.0
242,2018-12-29,7:22:27 AM,4:58:47 PM,5:48:50 AM,6:32:24 PM,6:53:17 AM,5:27:57 PM,12:10:37 PM,4:18:07 PM,9:36:19,America/Los_Angeles,-480.0
243,2018-12-30,7:22:43 AM,4:59:28 PM,5:49:08 AM,6:33:02 PM,6:53:34 AM,5:28:37 PM,12:11:05 PM,4:18:50 PM,9:36:44,America/Los_Angeles,-480.0
244,2018-12-31,7:22:57 AM,5:00:10 PM,5:49:26 AM,6:33:42 PM,6:53:49 AM,5:29:18 PM,12:11:34 PM,4:19:35 PM,9:37:13,America/Los_Angeles,-480.0
245,2019-01-01,7:23:09 AM,5:00:54 PM,5:49:41 AM,6:34:22 PM,6:54:03 AM,5:30:01 PM,12:12:02 PM,4:20:21 PM,9:37:45,America/Los_Angeles,-480.0
246,2019-01-02,7:23:19 AM,5:01:40 PM,5:49:55 AM,6:35:03 PM,6:54:14 AM,5:30:44 PM,12:12:29 PM,4:21:10 PM,9:38:20,America/Los_Angeles,-480.0
247,2019-01-03,7:23:27 AM,5:02:27 PM,5:50:08 AM,6:35:46 PM,6:54:24 AM,5:31:30 PM,12:12:57 PM,4:22:00 PM,9:38:59,America/Los_Angeles,-480.0
248,2019-01-04,7:23:33 AM,5:03:15 PM,5:50:18 AM,6:36:29 PM,6:54:32 AM,5:32:16 PM,12:13:24 PM,4:22:51 PM,9:39:41,America/Los_Angeles,-480.0
249,2019-01-05,7:23:37 AM,5:04:04 PM,5:50:28 AM,6:37:14 PM,6:54:38 AM,5:33:03 PM,12:13:51 PM,4:23:44 PM,9:40:27,America/Los_Angeles,-480.0
250,2019-01-06,7:23:39 AM,5:04:55 PM,5:50:35 AM,6:37:59 PM,6:54:42 AM,5:33:52 PM,12:14:17 PM,4:24:39 PM,9:41:15,America/Los_Angeles,-480.0
251,2019-01-07,7:23:39 AM,5:05:47 PM,5:50:41 AM,6:38:46 PM,6:54:45 AM,5:34:42 PM,12:14:43 PM,4:25:35 PM,9:42:07,America/Los_Angeles,-480.0
252,2019-01-08,7:23:38 AM,5:06:40 PM,5:50:45 AM,6:39:33 PM,6:54:45 AM,5:35:33 PM,12:15:09 PM,4:26:33 PM,9:43:02,America/Los_Angeles,-480.0
253,2019-01-09,7:23:34 AM,5:07:35 PM,5:50:48 AM,6:40:21 PM,6:54:44 AM,5:36:25 PM,12:15:34 PM,4:27:32 PM,9:44:00,America/Los_Angeles,-480.0
254,2019-01-10,7:23:28 AM,5:08:30 PM,5:50:48 AM,6:41:10 PM,6:54:41 AM,5:37:18 PM,12:15:59 PM,4:28:32 PM,9:45:02,America/Los_Angeles,-480.0
255,2019-01-11,7:23:20 AM,5:09:27 PM,5:50:48 AM,6:41:59 PM,6:54:35 AM,5:38:11 PM,12:16:23 PM,4:29:33 PM,9:46:06,America/Los_Angeles,-480.0
256,2019-01-12,7:23:10 AM,5:10:24 PM,5:50:45 AM,6:42:50 PM,6:54:28 AM,5:39:06 PM,12:16:47 PM,4:30:36 PM,9:47:13,America/Los_Angeles,-480.0
257,2019-01-13,7:22:59 AM,5:11:22 PM,5:50:40 AM,6:43:41 PM,6:54:19 AM,5:40:02 PM,12:17:11 PM,4:31:39 PM,9:48:23,America/Los_Angeles,-480.0
258,2019-01-14,7:22:45 AM,5:12:22 PM,5:50:34 AM,6:44:32 PM,6:54:09 AM,5:40:58 PM,12:17:33 PM,4:32:44 PM,9:49:36,America/Los_Angeles,-480.0
259,2019-01-15,7:22:29 AM,5:13:22 PM,5:50:26 AM,6:45:25 PM,6:53:56 AM,5:41:55 PM,12:17:55 PM,4:33:50 PM,9:50:52,America/Los_Angeles,-480.0
260,2019-01-16,7:22:11 AM,5:14:23 PM,5:50:17 AM,6:46:17 PM,6:53:41 AM,5:42:53 PM,12:18:17 PM,4:34:56 PM,9:52:11,America/Los_Angeles,-480.0
261,2019-01-17,7:21:52 AM,5:15:24 PM,5:50:05 AM,6:47:11 PM,6:53:25 AM,5:43:51 PM,12:18:38 PM,4:36:04 PM,9:53:32,America/Los_Angeles,-480.0
262,2019-01-18,7:21:30 AM,5:16:27 PM,5:49:52 AM,6:48:05 PM,6:53:07 AM,5:44:50 PM,12:18:58 PM,4:37:12 PM,9:54:56,America/Los_Angeles,-480.0
263,2019-01-19,7:21:07 AM,5:17:29 PM,5:49:37 AM,6:48:59 PM,6:52:47 AM,5:45:50 PM,12:19:18 PM,4:38:21 PM,9:56:22,America/Los_Angeles,-480.0
264,2019-01-20,7:20:41 AM,5:18:33 PM,5:49:20 AM,6:49:54 PM,6:52:25 AM,5:46:50 PM,12:19:37 PM,4:39:30 PM,9:57:51,America/Los_Angeles,-480.0
265,2019-01-21,7:20:14 AM,5:19:37 PM,5:49:02 AM,6:50:49 PM,6:52:01 AM,5:47:50 PM,12:19:56 PM,4:40:41 PM,9:59:22,America/Los_Angeles,-480.0
266,2019-01-22,7:19:45 AM,5:20:41 PM,5:48:41 AM,6:51:45 PM,6:51:35 AM,5:48:51 PM,12:20:13 PM,4:41:51 PM,10:00:56,America/Los_Angeles,-480.0
267,2019-01-23,7:19:14 AM,5:21:46 PM,5:48:19 AM,6:52:41 PM,6:51:08 AM,5:49:53 PM,12:20:30 PM,4:43:03 PM,10:02:32,America/Los_Angeles,-480.0
268,2019-01-24,7:18:41 AM,5:22:52 PM,5:47:56 AM,6:53:38 PM,6:50:39 AM,5:50:54 PM,12:20:47 PM,4:44:15 PM,10:04:10,America/Los_Angeles,-480.0
269,2019-01-25,7:18:07 AM,5:23:57 PM,5:47:30 AM,6:54:34 PM,6:50:08 AM,5:51:56 PM,12:21:02 PM,4:45:27 PM,10:05:50,America/Los_Angeles,-480.0
270,2019-01-26,7:17:30 AM,5:25:03 PM,5:47:03 AM,6:55:31 PM,6:49:35 AM,5:52:59 PM,12:21:17 PM,4:46:39 PM,10:07:32,America/Los_Angeles,-480.0
271,2019-01-27,7:16:52 AM,5:26:10 PM,5:46:33 AM,6:56:28 PM,6:49:00 AM,5:54:01 PM,12:21:31 PM,4:47:52 PM,10:09:17,America/Los_Angeles,-480.0
